,maximum_x,minimum_x,entropy_x,interquartile_range_x,maximum_y,minimum_index_y,mean_absolute_deviation_y,median_y,skewness_y,standard_deviation_y,RMS_y,skewness_z,activity
434,0.287304,0.234632,3.2574258137630503,0.01915400000000006,0.0239419999999999,13.0,0.010864539999999978,-0.014365,-0.7162631285292823,0.015376890923612151,0.023701411185131263,0.09657493125619167,idle
435,0.287304,0.234632,3.2817276788697365,0.01915400000000006,0.0239419999999999,11.0,0.012098875555555534,-0.014365,-0.6128379541137055,0.016409231726751294,0.024148650834639435,-0.25827052911778725,idle
436,0.287304,0.234632,3.2695767463163934,0.01915400000000006,0.0239419999999999,9.0,0.012290399999999977,-0.0167595,-0.40698283007957026,0.016471210833855915,0.02514105849667694,0.03377337058889071,idle
437,0.287304,0.234632,3.2444138295776117,0.01915400000000006,0.009577,7.0,0.011428379999999976,-0.0167595,-0.6913280745459391,0.014545047959471731,0.02481980676462514,-0.17746361950183487,idle
438,0.287304,0.234632,3.1077516472406157,0.01436599999999999,0.009577,5.0,0.011811453333333307,-0.019154,-0.32570259482550157,0.014698378447260378,0.025428235206164003,-0.21266938296184457,idle
439,0.287304,0.229843,3.177747162910945,0.01436599999999999,0.009577,3.0,0.012003026666666642,-0.0167595,-0.6839532676241904,0.01470188165768811,0.024912039498336248,-0.20271944141176484,idle
440,-0.033519,-2.901772,4.148394345536403,0.038306999999999994,-0.110133,29.0,0.10965447999999998,-0.13168099999999994,-0.6328370937983004,0.29509616586969667,0.3531156969612084,-0.6422927034893002,idle
441,0.272939,0.229843,3.039690181241735,0.01436599999999999,0.009577,1.0,0.011236853333333303,-0.019154,-0.2352840824130522,0.014241507396651813,0.02477360028605717,-0.06902670755957976,idle
442,0.282516,0.229843,3.039690181241735,0.01436599999999999,0.02873,4.0,0.011875399999999979,-0.019154,0.18240911441870195,0.015755791639901796,0.024069470002474055,-0.7382268788219352,idle
443,0.339977,0.229843,3.1730235145750685,0.01436599999999999,0.02873,28.0,0.014407937777777758,-0.019154,0.04964256733092576,0.019310040788379716,0.026974336133937852,-0.5308763001158515,idle
444,0.339977,0.062249,3.2933448637229628,0.023941999999999963,0.02873,26.0,0.014705871111111093,-0.019154,0.04944547567559999,0.01938903381757039,0.027030917693757,-0.13172991993461683,idle
445,0.339977,0.062249,3.2933448637229628,0.023941999999999963,0.02873,24.0,0.014365366666666653,-0.0167595,-0.12595464541125376,0.019006841646715872,0.02587519730617203,-0.17859319631195691,idle
446,5.650316,0.062249,3.4015152803175135,0.023941999999999963,0.02873,29.0,0.14481196888888892,-0.019154,-0.546658774590364,0.40380656135157367,0.4143182421381741,0.3439857658974317,idle
447,5.650316,-9.054871,3.5348486136508463,0.02873099999999998,4.764462,27.0,0.37577267999999997,-0.019154,0.37357541762074403,0.9779985051663967,0.9833688424867175,0.46139191697548165,idle
448,5.650316,-9.054871,3.718507780461744,0.033518999999999965,5.851429,25.0,1.0232074133333335,-0.014365,0.878405219456757,1.7078747561720902,1.77559687625417,0.2677020171279211,idle
449,5.650316,-9.054871,3.964735178725505,0.03830799999999998,5.851429,23.0,1.5071340933333333,-0.011970999999999999,1.2265291547529982,2.0589839142540174,2.2199173477030323,0.09845064091961003,idle
450,5.650316,-9.054871,4.186569246460625,0.560243,5.851429,21.0,1.9466031111111113,-0.009577,1.542477042582974,2.3537257928457644,2.642251896178624,-0.1232300533051094,idle
451,-0.0239419999999999,-2.901772,4.256564762130954,0.0478839999999999,0.0909799999999999,27.0,0.11198484000000002,-0.1292869999999999,-0.5288018329691383,0.3006313331165747,0.35157451253155425,-0.6280701251395904,idle
452,5.650316,-9.054871,4.186569246460625,0.565032,6.708554,19.0,2.393850666666667,-0.0071825,1.8448267066217954,2.6713753017075805,3.1322993543169315,-0.27567537957717325,idle
453,5.650316,-9.054871,4.3735572622751855,0.732626,6.708554,17.0,2.623811084444445,0.0,2.149129169152087,2.7810730438124893,3.421053479220224,-0.4108191985823851,idle
454,5.650316,-9.054871,4.440223928941852,0.7278370000000001,6.708554,15.0,2.77180466,0.023941999999999998,2.455307441416766,2.854740299225216,3.7041677840370792,-0.492731434809901,idle
455,5.650316,-9.054871,4.506890595608518,0.7278370000000001,6.708554,13.0,2.8400021333333334,2.9209265,-0.18195336773930781,2.897469316178573,3.9914165519221365,-0.010511096102086684,idle
456,5.650316,-9.054871,4.681727678869736,0.7278370000000001,6.708554,11.0,2.7910220844444447,4.932055500000001,-1.8969462319803871,2.87413307139871,4.238157321682494,1.020476776783603,idle
457,5.650316,-9.054871,4.840223928941851,0.7278370000000001,6.708554,9.0,2.6458163844444442,5.3055509999999995,-1.9453562934639015,2.8045796640600016,4.47484595615057,0.9692910899239469,idle
458,5.650316,-9.054871,4.773557262275185,0.703895,6.708554,7.0,2.40112892,5.470751,-1.8080120686115408,2.681805881817802,4.695667484456241,0.8715464135683331,idle
459,5.650316,-9.054871,4.7068905956085185,0.526724,6.708554,5.0,2.0595667800000004,5.5162405,-1.5419890446820113,2.501041893456063,4.914687411093517,0.7780711491862186,idle
460,5.650316,-9.054871,4.773557262275185,0.40701400000000004,6.708554,3.0,1.6169906444444446,5.530606000000001,-1.2394415990013634,2.2430641364950215,5.121244274762752,0.6795092927209888,idle
461,5.650316,-9.054871,4.7068905956085185,0.35434200000000005,6.708554,1.0,1.095001444444445,5.530606000000001,-0.9210652789207818,1.8741553280812262,5.297778837297961,0.5875190068367496,idle
462,-0.0239419999999999,-2.901772,4.164735178725505,0.03830700000000001,0.21069,25.0,0.11664557333333332,-0.1292869999999999,-0.29173760788156655,0.31513523630906987,0.3533958880721921,-0.6371834655570645,idle
